Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
census-chborn-rcm-poverty-sm,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,708.0,41.0,0.0,94.5260347129506,5.473965287049399,0.0,0.9118114984779737,0.05283992203959717,0.1326932198134583,25.057862796301368,40.86255085461791,1300.0933633458096,274.48672036136765,1025.606642984442,1.7357721807020154,0.3664709217107712,1.3693012589912443,1026.2708461523557,1.3701880455972706,59150.88352408131,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945260347129506,0.02542618273222387,0.9745738172677759,0.05473965287049399,0.9495956024571118,0.945260347129506,0.9354597724277196,0.9266361562069227,0.9961932073285279,0.9627095278489212,0.6994663452219422,0.945260347129506,1.045,0.019,0.99,0.02,990.0,20.0,3.9765035E7,3508749.0,413470.0,99.46595460614152,38.05073431241643,?,-1.0
census-chborn-rcm-poverty-sm,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,700.0,49.0,0.0,93.45794392523365,6.542056074766355,0.0,0.8936945496044794,0.05068890335137003,0.13098991082516667,24.039773647020986,40.34174318935262,1298.6354393475049,256.4642397657529,1042.171199581752,1.7338256867122896,0.3424088648407916,1.391416821871498,1043.3679071327679,1.3930145622600372,60128.79800463161,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.9345794392523364,0.036237431512876006,0.963762568487124,0.06542056074766354,0.9132656049861457,0.9345794392523364,0.9199972399622794,0.9023513798808372,0.9971617757158303,0.9636747866987159,0.646719291099931,0.9345794392523364,1.098,0.018,1.02,0.02,1020.0,20.0,3.8334493E7,3508749.0,413470.0,100.0,36.715620827770266,?,-1.0
census-chborn-rcm-poverty-sm,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,703.0,46.0,0.0,93.8584779706275,6.141522029372497,0.0,0.900790131419818,0.04973408188554908,0.13072970037689421,23.58693899497614,40.26160462743387,1298.6354393475049,263.5739715572842,1035.0614677902206,1.7338256867122896,0.3519011636278828,1.3819245230844066,1036.8699613516442,1.3843390672251592,59754.32446883738,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9385847797062751,0.02998783671433261,0.9700121632856673,0.06141522029372497,0.9416248640027,0.9385847797062751,0.9263691780751349,0.9141911153738754,0.9956053583440019,0.9606949687942886,0.6647253562472512,0.9385847797062751,1.174,0.021,1.1,0.02,1100.0,20.0,3.8904724E7,3508749.0,413470.0,99.59946595460615,36.11481975967948,?,-1.0
census-chborn-rcm-poverty-sm,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,699.0,50.0,0.0,93.32443257676903,6.675567423230975,0.0,0.8912737375995448,0.051348475937933846,0.13303599552516937,24.352583249052866,40.97188808365171,1298.6354393475049,258.61430014520835,1040.0211392022966,1.7338256867122896,0.3452794394462061,1.3885462472660834,1040.2173023156597,1.3888081472839249,59947.23014218805,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.9332443257676902,0.03933715376665902,0.960662846233341,0.06675567423230974,0.9282736369416541,0.9332443257676902,0.9216118905272003,0.9044493494081711,0.9965498398865396,0.9649902838197428,0.6734553583748633,0.9332443257676902,1.05,0.018,0.97,0.02,970.0,20.0,3.8498041E7,3508749.0,413470.0,99.86648865153538,36.426346239430295,?,-1.0
census-chborn-rcm-poverty-sm,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,702.0,47.0,0.0,93.72496662216288,6.275033377837116,0.0,0.8987881488722453,0.051934329851010756,0.1319771404271471,24.633646764268228,40.65175640828733,1298.397353577193,263.21032270761214,1035.1870308695807,1.7335078151898438,0.3514156511450095,1.382092164044834,1038.022628139962,1.3858780081975461,59819.53497688507,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9372496662216289,0.02910716625694369,0.9708928337430563,0.06275033377837116,0.9332575470506506,0.9372496662216289,0.9283703922826892,0.9142536697468926,0.9964790556434436,0.9628172984949623,0.6846483906757228,0.9372496662216289,1.106,0.024,1.03,0.03,1030.0,30.0,3.8599857E7,3508749.0,413470.0,99.86648865153538,36.960391633288765,?,-1.0
census-chborn-rcm-poverty-sm,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6737.0,748.0,700.0,48.0,0.0,93.58288770053476,6.4171122994652405,0.0,0.895922289570488,0.0511872760244227,0.13169201588128854,24.291842869938915,40.587509427798125,1295.505541762765,264.3629876577899,1031.142554104975,1.731959280431504,0.3534264540879544,1.3785328263435495,1032.3589993073667,1.3801590899831107,59487.27487799908,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.9358288770053476,0.0341886097508201,0.9658113902491798,0.06417112299465241,0.9282230015298866,0.9358288770053476,0.924302273157686,0.9078543074731262,0.9967189663652855,0.9633547442146526,0.6533019858024947,0.9358288770053476,1.095,0.019,1.01,0.02,1010.0,20.0,3.9041169E7,3509266.0,412953.0,99.73262032085562,36.853832442067684,?,-1.0
census-chborn-rcm-poverty-sm,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6737.0,748.0,695.0,53.0,0.0,92.9144385026738,7.0855614973262036,0.0,0.8845500848896436,0.055592621403346615,0.13671261225180195,26.3824787865986,42.13485837798103,1295.505541762765,284.36485078893946,1011.1406909738255,1.731959280431504,0.38016691281943776,1.3517923676120662,1011.3792179799661,1.352111253983912,58278.36400538527,1.0,290.0,0.006550218340611353,3.0,0.9934497816593887,455.0,0.0,0.0,0.9897610921501706,1.0,0.9948542024013721,0.9916037217011365,1.0,1.0,0.929144385026738,0.037368214764548706,0.9626317852354513,0.07085561497326204,0.8967155997966277,0.929144385026738,0.911045901840224,0.8921048334494723,0.99617753991774,0.9635581795864331,0.5737712123901682,0.929144385026738,1.185,0.021,1.01,0.02,1010.0,20.0,3.9679152E7,3509266.0,412953.0,100.0,38.97058823529397,?,-1.0
census-chborn-rcm-poverty-sm,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6737.0,748.0,701.0,47.0,0.0,93.71657754010695,6.283422459893048,0.0,0.8985862187336836,0.053177061710555085,0.13359087534021635,25.236131470280128,41.1727383475283,1295.505541762765,276.49127416495963,1019.0142675978054,1.731959280431504,0.3696407408622455,1.3623185395692585,1020.3489205667066,1.3641028349822282,58795.22215619262,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.9371657754010695,0.026945609293201497,0.9730543907067984,0.06283422459893048,0.9319637328573795,0.9371657754010695,0.9245614474711977,0.9130150221920857,0.9960568133884248,0.9515941667864215,0.6362237102703014,0.9371657754010695,1.061,0.019,0.99,0.02,990.0,20.0,3.9058281E7,3509266.0,412953.0,99.59893048128342,37.923351158645154,?,-1.0
census-chborn-rcm-poverty-sm,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6737.0,748.0,701.0,47.0,0.0,93.71657754010695,6.283422459893048,0.0,0.8978809928398183,0.05033933936363184,0.1275919301228422,23.88943927030676,39.32386205888146,1295.505541762765,252.1316303589807,1043.3739114037844,1.731959280431504,0.3370743721376747,1.3948849082938295,1043.6571636151368,1.395263587720771,60138.30519423989,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.9371657754010695,0.03497154783023001,0.9650284521697702,0.06283422459893048,0.9303661160452334,0.9371657754010695,0.928158162620527,0.9117578101527701,0.9977310517912964,0.9708649500888908,0.6944933447718389,0.9371657754010695,1.087,0.02,1.02,0.02,1020.0,20.0,3.8740011E7,3509266.0,412953.0,99.8663101604278,37.16577540106944,?,-1.0
census-chborn-rcm-poverty-sm,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6737.0,748.0,712.0,36.0,0.0,95.18716577540107,4.81283422459893,0.0,0.922548356942547,0.04867112430563162,0.1249528494647931,23.080044759938147,38.47727014010076,1298.7264721285403,252.5998265354305,1046.1266455931097,1.736265337070241,0.33770030285485364,1.3985650342153872,1048.6785138631865,1.4019766228117467,60444.29057181122,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9518716577540107,0.022975179807134677,0.9770248201928654,0.0481283422459893,0.9549495396244623,0.9518716577540107,0.9416788828553534,0.9342741159862589,0.9966777963199097,0.9706134197300225,0.7247723914390581,0.9518716577540107,1.165,0.023,1.09,0.02,1090.0,20.0,3.8810957E7,3509266.0,412953.0,99.46524064171123,36.452762923351095,?,-1.0
census-chborn-rcm-poverty-lg,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,711.0,38.0,0.0,94.92656875834446,5.073431241655541,0.0,0.9181980697710511,0.04909224988445499,0.1236833043912596,23.28063355287632,38.08796954855739,1300.0933633458096,240.8799502450622,1059.2134131007474,1.7357721807020154,0.321602069753087,1.4141701109489284,1059.414170429397,1.41443814476555,61061.15596459951,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.9492656875834445,0.02488810294778066,0.9751118970522195,0.050734312416555405,0.9534055363951948,0.9492656875834445,0.9380307036061784,0.930532911217243,0.9982328033992519,0.9779231090651386,0.683308730483822,0.9492656875834445,1.063,0.023,0.99,0.02,990.0,20.0,3.6814373E7,3508749.0,413470.0,100.0,37.31642189586109,?,-1.0
census-chborn-rcm-poverty-lg,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,708.0,41.0,0.0,94.5260347129506,5.473965287049399,0.0,0.9113504556752279,0.04831907827526017,0.12534708262946112,22.9158578657344,38.60388777362807,1298.6354393475049,239.4983056716064,1059.1371336758984,1.7338256867122896,0.319757417452078,1.4140682692602116,1059.5684602631736,1.414644139203169,61062.428203607546,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.945260347129506,0.030359392263900338,0.9696406077360998,0.05473965287049399,0.9490430830752724,0.945260347129506,0.9341158986384902,0.9236593142273101,0.9981685186847439,0.9749809869573411,0.6929048996084682,0.945260347129506,1.16,0.019,1.09,0.01,1090.0,10.0,3.6251728E7,3508749.0,413470.0,100.0,36.1815754339118,?,-1.0
census-chborn-rcm-poverty-lg,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,708.0,41.0,0.0,94.5260347129506,5.473965287049399,0.0,0.9112156422836624,0.04545813813006976,0.12353742025892617,21.559025325260947,38.04655527258532,1298.6354393475049,235.34532976049155,1063.2901095870134,1.7338256867122896,0.3142127233117377,1.4196129634005519,1063.7321280280798,1.420203108181682,61302.37840361172,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.945260347129506,0.03237373087126201,0.967626269128738,0.05473965287049399,0.9476628635637511,0.945260347129506,0.933333880149931,0.921161526726355,0.9969729729716719,0.9729735857596027,0.703085730825802,0.945260347129506,0.985,0.017,0.92,0.01,920.0,10.0,3.3545474E7,3508749.0,413470.0,99.86648865153538,34.60169114374716,?,-1.0
census-chborn-rcm-poverty-lg,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224E7,6736.0,749.0,709.0,40.0,0.0,94.65954606141523,5.34045393858478,0.0,0.9134764226139593,0.04803683753334457,0.12325220256661117,22.782002068883056,37.95871508074193,1298.6354393475049,229.5835597636424,1069.0518795838625,1.7338256867122896,0.3065201064935146,1.427305580218775,1069.1461727087858,1.4274314722413695,61614.3872326822,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.9465954606141522,0.03128206774643851,0.9687179322535616,0.0534045393858478,0.9489257245690046,0.9465954606141522,0.9394539202609724,0.9269588281572412,0.9984294374460693,0.9795814210367875,0.7513615393735326,0.9465954606141522,1.016,0.018,0.94,0.01,940.0,10.0,3.6876241E7,3508749.0,413470.0,100.0,35.98130841121491,?,-1.0
census-chborn-rcm-poverty-lg,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201224099997E7,6736.0,749.0,707.0,42.0,0.0,94.39252336448598,5.607476635514018,0.0,0.9097191530394954,0.048746628381037424,0.1247497342608549,23.121646662860677,38.42556212960428,1298.397353577193,241.4453925769582,1056.9519610002346,1.7335078151898438,0.3223569994351912,1.4111508157546524,1058.8759045463953,1.4137194987268296,61021.27496169886,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9439252336448598,0.026552464617124717,0.9734475353828752,0.056074766355140186,0.9410264064703319,0.9439252336448598,0.9360373293011052,0.9231782241227426,0.9976388618375825,0.9743709557464693,0.7092710585201198,0.9439252336448598,0.971,0.023,0.94,0.02,940.0,20.0,3.6072078E7,3508749.0,413470.0,99.86648865153538,36.671117044948765,?,-1.0
