Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
census-chborn-50,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.997887885940201,0.016993993827946495,0.05421322171131534,8.058928727842648,16.694828358868527,1300.0933633458096,65.4398764996306,1234.653486846179,1.7357721807020154,0.08736966154823846,1.648402519153777,1234.6534868461736,1.6484025191537697,71161.37505692823,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,0.001121888972356262,0.9988781110276439,0.0013351134846461949,0.9986687789744926,0.9986648865153538,0.9986478189766272,0.9980799595462853,0.9999981710774183,0.9999332443257678,0.9952521864930625,0.9986648865153538,0.697,0.014,0.68,0.01,680.0,10.0,1.0990534E7,3508737.0,413458.0,100.0,25.322652425456273,?,-1.0
census-chborn-50,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.9978892132880928,0.015611668817854123,0.05068763135845513,7.404006790833938,15.610571793339272,1298.6354393475049,59.193904721840894,1239.441534625664,1.7338256867122896,0.07903058040299185,1.6547951063092976,1239.4415346256558,1.6547951063092867,71428.42823185789,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,9.960674490904182E-5,0.999900393255091,0.0013351134846461949,0.9986900773358188,0.9986648865153538,0.9986521711488334,0.9985995172355906,1.0,1.0,0.9936507936507937,0.9986648865153538,0.759,0.013,0.75,0.01,750.0,10.0,1.1327519E7,3508737.0,413458.0,100.0,24.677347574543955,?,-1.0
census-chborn-50,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.9978874331890168,0.01718067399655597,0.05476426431703693,8.148124869016362,16.866076731516245,1298.6354393475049,65.495975404822,1233.1394639426828,1.7338256867122896,0.08744455995303338,1.646381126759256,1233.1394639426746,1.6463811267592452,71065.2428851385,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,0.001121888972356262,0.9988781110276439,0.0013351134846461949,0.9986687789744926,0.9986648865153538,0.9986265930070781,0.9980785783402297,0.9999967196228878,0.9999961075408612,0.9899527694289395,0.9986648865153538,0.681,0.013,0.66,0.02,660.0,20.0,1.1182016E7,3508737.0,413458.0,100.0,24.988874054294666,?,-1.0
census-chborn-50,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.9978893619899174,0.017004704369932424,0.05248547743453132,8.064669325236748,16.16426515978377,1298.6354393475049,64.47194352777052,1234.1634958197344,1.7338256867122896,0.0860773611852744,1.6477483255270153,1234.1634958197244,1.6477483255270018,71124.25735689337,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,3.287557144135637E-5,0.9999671244285586,0.0013351134846461949,0.9987351556461247,0.9986648865153538,0.9986436605458047,0.9986481705424332,1.0,1.0,0.9856915739268681,0.9986648865153538,0.703,0.014,0.69,0.02,690.0,20.0,1.1014929E7,3508737.0,413458.0,100.0,25.389408099688563,?,-1.0
census-chborn-50,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6736.0,749.0,746.0,3.0,0.0,99.59946595460615,0.40053404539385845,0.0,0.9936595455302194,0.01882788669764017,0.05898251962926636,8.930499566623483,18.167866136177906,1298.397353577193,74.3560208546531,1224.04133272254,1.7335078151898438,0.09927372610768104,1.6342340890821627,1224.0413327225383,1.6342340890821607,70539.48664602333,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959946595460614,0.001327154192364007,0.9986728458076359,0.004005340453938585,0.996097437985071,0.9959946595460614,0.9959533363584859,0.9952805725051999,1.0,1.0,0.9797638138793044,0.9959946595460614,0.688,0.014,0.68,0.01,680.0,10.0,1.1687596E7,3508737.0,413458.0,100.0,25.856697819314718,?,-1.0
census-chborn-50,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6737.0,748.0,747.0,1.0,0.0,99.8663101604278,0.13368983957219252,0.0,0.9978816739307125,0.015988323835874355,0.05308719920606253,7.587546760438091,16.36148694248675,1295.505541762765,61.15484419236417,1234.3506975704008,1.731959280431504,0.08175781309139596,1.650201467340108,1234.3506975704047,1.6502014673401133,71126.57446826657,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986631016042781,0.0011322374067472107,0.9988677625932528,0.001336898395721925,0.9986669879368237,0.9986631016042781,0.9986546598242201,0.9980609172191107,0.999998122333714,0.9999638676109265,0.9974099814803425,0.9986631016042781,0.694,0.013,0.68,0.02,680.0,20.0,1.0930213E7,3509254.0,412941.0,100.0,24.688057040998313,?,-1.0
census-chborn-50,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.017630272953601683,0.055267654207223675,8.366763258484138,17.033503672766688,1295.505541762765,67.6943567360651,1227.8111850266998,1.731959280431504,0.09050047691987313,1.6414588035116309,1227.8111850267044,1.6414588035116369,70749.7503397258,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.698,0.013,0.68,0.02,680.0,20.0,1.1161595E7,3509254.0,412941.0,100.0,25.33422459893054,?,-1.0
census-chborn-50,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6737.0,748.0,747.0,1.0,0.0,99.8663101604278,0.13368983957219252,0.0,0.9978834242121556,0.01847397859753481,0.058374228892061,8.767158952936123,17.990950701466243,1295.505541762765,71.45078799980226,1224.0547537629627,1.731959280431504,0.09552244385000302,1.636436836581501,1224.0547537629666,1.636436836581506,70533.29476632914,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986631016042781,9.782183383331161E-5,0.9999021781661667,0.001336898395721925,0.9986888111888111,0.9986631016042781,0.9986601766248808,0.9985863202714743,0.9999905186351722,0.9997603652732174,0.9960344591822781,0.9986631016042781,0.687,0.013,0.67,0.01,670.0,10.0,1.1015176E7,3509254.0,412941.0,100.0,25.75757575757582,?,-1.0
census-chborn-50,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6737.0,748.0,747.0,1.0,0.0,99.8663101604278,0.13368983957219252,0.0,0.99788360387176,0.01783679511111623,0.056448452288775874,8.464772064366104,17.397425911686074,1295.505541762765,68.73518936623181,1226.770352396533,1.731959280431504,0.09189196439335803,1.6400673160381458,1226.7703523965374,1.6400673160381516,70689.77479167104,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986631016042781,6.759598630054677E-5,0.9999324040136994,0.001336898395721925,0.9986992339933517,0.9986631016042781,0.9986656401337152,0.9985916768521845,1.0,1.0,0.9960667299606674,0.9986631016042781,0.696,0.013,0.68,0.01,680.0,10.0,1.1336256E7,3509254.0,412941.0,100.0,25.779857397504514,?,-1.0
census-chborn-50,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012251E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01652377705000958,0.05287369432183153,7.835642166855235,16.28162485641793,1298.7264721285403,62.938644094950604,1235.7878280335897,1.736265337070241,0.08414257231945269,1.6521227647507883,1235.7878280335965,1.6521227647507974,71228.99685204694,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,0.015,0.69,0.01,690.0,10.0,1.090014E7,3509254.0,412941.0,100.0,25.155971479500995,?,-1.0
census-chborn-60,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,749.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0132151807427948,0.04264032731355765,6.266931764833477,13.130983977608489,1300.0933633458096,48.53785669347705,1251.5555066523325,1.7357721807020154,0.06480354698728578,1.6709686337147296,1251.5555066523289,1.6709686337147247,72135.55200897154,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.861,0.023,0.86,0.02,860.0,20.0,8532417.0,3508737.0,413458.0,100.0,23.5202492211839,?,-1.0
census-chborn-60,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.9978892132880928,0.011559266368579733,0.040417629047777286,5.482110060658244,12.447657999738738,1298.6354393475049,42.59751594557913,1256.0379234019258,1.7338256867122896,0.05687251795137401,1.6769531687609156,1256.0379234019183,1.6769531687609056,72384.87025150613,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,9.960674490904182E-5,0.999900393255091,0.0013351134846461949,0.9986900773358188,0.9986648865153538,0.9986521711488334,0.9985995172355906,1.0,1.0,0.9936507936507937,0.9986648865153538,0.686,0.013,0.68,0.01,680.0,10.0,8276047.0,3508737.0,413458.0,100.0,22.385402759234637,?,-1.0
census-chborn-60,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,748.0,1.0,0.0,99.86648865153538,0.13351134846461948,0.0,0.9978874331890168,0.01254590601459248,0.04394885302310668,5.950034836953139,13.53519008415217,1298.6354393475049,46.792567032493864,1251.842872315011,1.7338256867122896,0.062473387226293545,1.671352299485996,1251.8428723150043,1.671352299485987,72143.11144552815,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986648865153538,0.001121888972356262,0.9988781110276439,0.0013351134846461949,0.9986687789744926,0.9986648865153538,0.9986265930070781,0.9980785783402297,1.0,1.0,0.9899527694289395,0.9986648865153538,0.699,0.012,0.69,0.01,690.0,10.0,7948542.0,3508737.0,413458.0,100.0,22.80818869603925,?,-1.0
census-chborn-60,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,749.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012998352744576837,0.04319311437355062,6.164612708183901,13.302440750050014,1298.6354393475049,48.319510379712014,1250.3159289677928,1.7338256867122896,0.0645120298794553,1.6693136568328342,1250.3159289677844,1.669313656832823,72055.11442409224,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.638,0.013,0.62,0.02,620.0,20.0,8483626.0,3508737.0,413458.0,100.0,23.297730307076176,?,-1.0
census-chborn-60,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,749.0,0.0,0.0,100.0,0.0,0.0,1.0,0.013990286318996683,0.04681057155879823,6.635914477029329,14.418648155143268,1298.397353577193,53.28532852627359,1245.1120250509193,1.7335078151898438,0.07114196064923042,1.6623658545406133,1245.1120250509177,1.662365854540611,71753.75595244806,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.686,0.012,0.68,0.01,680.0,10.0,8419792.0,3508737.0,413458.0,100.0,23.742768135291552,?,-1.0
census-chborn-60,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012228668207196192,0.04258020516193777,5.803334532904122,13.123228973923561,1295.505541762765,45.24738800290041,1250.2581537598646,1.731959280431504,0.06049116043168504,1.671468119999819,1250.2581537598676,1.671468119999823,72043.20445801548,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.661,0.013,0.64,0.01,640.0,10.0,7932204.0,3509254.0,412941.0,100.0,22.883244206773664,?,-1.0
census-chborn-60,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.013449853198254244,0.044697089463814635,6.382869843666824,13.775653200138121,1295.505541762765,50.02640769711145,1245.4791340656536,1.731959280431504,0.06688022419399926,1.6650790562375049,1245.4791340656566,1.6650790562375088,71767.82461593764,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.743,0.012,0.73,0.01,730.0,10.0,8585508.0,3509254.0,412941.0,100.0,23.37344028520507,?,-1.0
census-chborn-60,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.014055655676252724,0.04762819095074067,6.670364310040407,14.67901934909041,1295.505541762765,52.84831967173246,1242.6572220910325,1.731959280431504,0.07065283378573858,1.6613064466457654,1242.6572220910364,1.6613064466457705,71605.21853275497,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,0.017,0.67,0.02,670.0,20.0,8349392.0,3509254.0,412941.0,100.0,23.952762923351223,?,-1.0
census-chborn-60,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.013993541803810239,0.04593062774058337,6.64088705423378,14.155829979291019,1295.505541762765,52.09596830907662,1243.4095734536884,1.731959280431504,0.06964701645598478,1.6623122639755192,1243.4095734536922,1.6623122639755243,71648.57102190379,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.836,0.022,0.84,0.02,840.0,20.0,8203975.0,3509254.0,412941.0,100.0,23.618538324420733,?,-1.0
census-chborn-60,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6737.0,748.0,748.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012703531676603999,0.04372688823918179,6.024066299848905,13.465009388513815,1298.7264721285403,47.26257819478848,1251.463893933752,1.736265337070241,0.06318526496629476,1.6730800721039465,1251.4638939337578,1.6730800721039543,72132.54228543401,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.736,0.018,0.73,0.02,730.0,20.0,8221152.0,3509254.0,412941.0,100.0,23.061497326203305,?,-1.0
census-chborn-70,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,749.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00944238148881957,0.03622801265166751,4.4777866939294295,11.156327440253728,1300.0933633458096,34.64674804424516,1265.4466153015644,1.7357721807020154,0.04625734051301089,1.6895148401890046,1265.4466153015608,1.6895148401889997,72936.18992323331,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.014,0.6,0.01,600.0,10.0,5613672.0,3508737.0,413458.0,100.0,21.09479305740998,?,-1.0
census-chborn-70,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201225199997E7,6736.0,749.0,749.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0070971825020285685,0.02930355022974118,3.365917382305203,9.024788935709312,1298.6354393475049,25.473520184693886,1273.161919162811,1.7338256867122896,0.034010040299991835,1.6998156464122978,1273.161919162804,1.6998156464122884,73371.71801162939,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.663,0.014,0.66,0.01,660.0,10.0,6058323.0,3508737.0,413458.0,100.0,20.07120605251455,?,-1.0
