Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
census-poverty-small-missing,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012053E7,6736.0,749.0,671.0,78.0,0.0,89.58611481975969,10.413885180240321,0.0,0.8291124800365045,0.06213797620482142,0.16057895649310133,29.467206272814636,49.44989491629864,1300.0933633458096,374.9388855575785,925.1544777882311,1.7357721807020154,0.5005859620261395,1.235186218675876,937.6452658156875,1.2518628382051902,54042.79592770997,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8958611481975968,0.05523288239912902,0.944767117600871,0.1041388518024032,0.864948650171555,0.8958611481975968,0.8746606902137264,0.8451869418669006,0.9846946640977897,0.9131472019811554,0.5141420540533623,0.8958611481975968,3.941,0.18,3.82,0.18,3820.0,180.0,6.8971952E7,3508749.0,413470.0,99.06542056074767,37.58344459279033,?,-1.0
census-poverty-small-missing,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6736.0,749.0,667.0,82.0,0.0,89.0520694259012,10.947930574098798,0.0,0.820018930569353,0.06083357129641991,0.15852859640339872,28.85099474274424,48.82299624442319,1298.6354393475049,350.8591412914157,947.7762980560892,1.7338256867122896,0.4684367707495537,1.2653889159627358,952.2443709978678,1.2713543003976873,54877.39180336158,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890520694259012,0.060769804697402806,0.9392301953025972,0.10947930574098798,0.8520558965588397,0.890520694259012,0.8674069835618567,0.8325963127474116,0.9871362107848418,0.9182658244515033,0.4967100800434134,0.890520694259012,5.343,0.246,5.2,0.24,5200.0,240.0,7.1471942E7,3508749.0,413470.0,99.3324432576769,36.49310191366261,?,-1.0
census-poverty-small-missing,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6736.0,749.0,675.0,74.0,0.0,90.12016021361816,9.879839786381842,0.0,0.8378427402839055,0.05859589842929815,0.15651082826522889,27.789753609772806,48.20157217036338,1298.6354393475049,360.4492214368724,938.1862179106324,1.7338256867122896,0.48124061607059065,1.2525850706416988,951.1459569121638,1.2698877929401386,54814.090720173925,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9012016021361816,0.05496477610029697,0.9450352238997031,0.09879839786381843,0.8634539234130356,0.9012016021361816,0.878274002249108,0.8486756252657494,0.9852150857839234,0.9204214749829063,0.5139080714345559,0.9012016021361816,5.203,0.252,5.11,0.25,5110.0,250.0,6.9315508E7,3508749.0,413470.0,99.19893190921228,35.936804628393304,?,-1.0
census-poverty-small-missing,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6736.0,749.0,663.0,86.0,0.0,88.51802403204272,11.481975967957275,0.0,0.8106016501126146,0.0606141874566898,0.16132195104252547,28.746949527712307,49.68328231362164,1298.6354393475049,358.6422218603469,939.993217487158,1.7338256867122896,0.4788280665692215,1.254997620143068,948.9801994617287,1.2669962609635896,54689.27914472294,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8851802403204272,0.0642413578377828,0.9357586421622173,0.11481975967957277,0.8393357962638741,0.8851802403204272,0.8572670678221977,0.8218901156848254,0.984535316633281,0.9096431068760438,0.47444309518990757,0.8851802403204272,5.573,0.219,5.23,0.22,5230.0,220.0,6.8425813E7,3508749.0,413470.0,99.3324432576769,36.159323542501056,?,-1.0
census-poverty-small-missing,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6736.0,749.0,668.0,81.0,0.0,89.18558077436582,10.814419225634179,0.0,0.8233325956296884,0.06292405431467328,0.16195597897259098,29.846325761978083,49.8858740593323,1298.397353577193,372.18055569734037,926.2167978798525,1.7335078151898438,0.49690327863463335,1.2366045365552103,938.5263643310715,1.2530392047143812,54085.72911212237,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8918558077436582,0.05584949761257389,0.944150502387426,0.1081441922563418,0.8564449265154869,0.8918558077436582,0.8720576772711643,0.8369194071363055,0.9844183799152613,0.9120310913494079,0.5045556067293597,0.8918558077436582,5.007,0.178,4.4,0.17,4400.0,170.0,6.7800987E7,3508749.0,413470.0,99.19893190921228,37.22741433021801,?,-1.0
census-poverty-small-missing,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6737.0,748.0,670.0,78.0,0.0,89.57219251336899,10.427807486631016,0.0,0.8281325945367941,0.061421603975563614,0.16030929004720093,29.148727349392768,49.40735987381051,1295.505541762765,369.52625462403466,925.9792871387303,1.731959280431504,0.49401905698400356,1.2379402234475005,937.6951517512416,1.253603144052462,54032.49187677724,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.8957219251336899,0.06277459957794443,0.9372254004220557,0.10427807486631016,0.8704936847852922,0.8957219251336899,0.8761234869366799,0.8411364325850039,0.9842312029652333,0.9221434438803822,0.5423211721499572,0.8957219251336899,5.459,0.288,5.31,0.29,5310.0,290.0,7.4318541E7,3509266.0,412953.0,99.06417112299465,37.143493761140796,?,-1.0
census-poverty-small-missing,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6737.0,748.0,666.0,82.0,0.0,89.03743315508021,10.962566844919786,0.0,0.8189027756863927,0.06346749929180973,0.16493752361248848,30.11964378430683,50.83378251764408,1295.505541762765,393.48883810678205,902.016703655983,1.731959280431504,0.5260545963994413,1.2059046840320629,917.2366802961037,1.2262522463851655,52853.620267335165,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8903743315508021,0.06248270556837503,0.937517294431625,0.10962566844919786,0.848625127101063,0.8903743315508021,0.8665027495994196,0.8317940910424516,0.9806033303574652,0.9032164736163077,0.49139142876052744,0.8903743315508021,5.995,0.448,5.85,0.44,5850.0,440.0,7.0530892E7,3509266.0,412953.0,98.52941176470588,37.25490196078422,?,-1.0
census-poverty-small-missing,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6737.0,748.0,667.0,81.0,0.0,89.1711229946524,10.828877005347593,0.0,0.8208340849343667,0.06344447450876008,0.1622928274501318,30.108716959216746,50.018686555258064,1295.505541762765,386.5126681683517,908.9928735944134,1.731959280431504,0.5167281660004702,1.215231114431034,916.6371299666058,1.2254507085115052,52819.07258065062,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8917112299465241,0.06344952515498838,0.9365504748450117,0.10828877005347594,0.8454196946844006,0.8917112299465241,0.8646140134375428,0.830620391747418,0.9830720700221526,0.9060445879434537,0.49140763997906856,0.8917112299465241,5.292,0.23,5.15,0.23,5150.0,230.0,7.2665103E7,3509266.0,412953.0,98.52941176470588,38.65864527629221,?,-1.0
census-poverty-small-missing,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6737.0,748.0,670.0,78.0,0.0,89.57219251336899,10.427807486631016,0.0,0.8279318734793187,0.063363418860622,0.15927715508241586,30.07025054292705,49.089255641495186,1295.505541762765,367.523437254155,927.9821045086101,1.731959280431504,0.49134149365528745,1.2406177867762167,933.1818425521934,1.2475693082248576,53772.42298106042,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8957219251336899,0.06202844011596939,0.9379715598840306,0.10427807486631016,0.8570681561929209,0.8957219251336899,0.8722997939861488,0.8378272700124292,0.9862637219232642,0.9193376349415457,0.5105054644808743,0.8957219251336899,5.704,0.267,5.57,0.27,5570.0,270.0,7.4157099E7,3509266.0,412953.0,99.19786096256685,39.21568627450972,?,-1.0
census-poverty-small-missing,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0161201205399998E7,6737.0,748.0,674.0,74.0,0.0,90.10695187165776,9.893048128342246,0.0,0.8373807942934033,0.06109341182029762,0.15817356267397636,28.970743936290194,48.70706771471884,1298.7264721285403,367.2673552757365,931.4591168528038,1.736265337070241,0.49099913806916645,1.2452661990010747,941.9217710540519,1.2592537046177164,54290.988585023966,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9010695187165776,0.06028842447095647,0.9397115755290435,0.09893048128342247,0.8660948536117627,0.9010695187165776,0.8772213338776805,0.844522504271939,0.985060065261166,0.9282548650388806,0.5255285650022492,0.9010695187165776,4.676,0.29,4.55,0.25,4550.0,250.0,7.1324022E7,3509266.0,412953.0,98.93048128342247,37.58912655971474,?,-1.0
census-poverty-large-missing,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012055E7,6736.0,749.0,670.0,79.0,0.0,89.45260347129506,10.54739652870494,0.0,0.8267371380047437,0.06344378143326167,0.1608862381932777,30.086448069356816,49.544521560507,1300.0933633458096,378.13872050526953,921.9546428405401,1.7357721807020154,0.504858104813444,1.2309140758885717,931.4691159578039,1.243616977246734,53686.822918985614,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.8945260347129506,0.05620677851351665,0.9437932214864834,0.1054739652870494,0.8541268920410376,0.8945260347129506,0.8718742684561287,0.840646643916292,0.9851937987906745,0.9130522446244274,0.4975440068239941,0.8945260347129506,4.393,0.256,4.28,0.26,4280.0,260.0,7.1379538E7,3508749.0,413470.0,98.79839786381842,38.762794837561096,?,-1.0
census-poverty-large-missing,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012055E7,6736.0,749.0,669.0,80.0,0.0,89.31909212283044,10.68090787716956,0.0,0.8245798934363839,0.0604588488125578,0.15845225666020088,28.673278455807626,48.7994854389281,1298.6354393475049,351.6043631023768,947.0310762451281,1.7338256867122896,0.4694317264384203,1.2643939602738694,952.5338859630692,1.2717408357317346,54894.07641359628,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8931909212283045,0.05847288372201916,0.9415271162779807,0.1068090787716956,0.855472977291696,0.8931909212283045,0.870506083389653,0.8374223163740131,0.9870655134034704,0.9186229424256069,0.5016524477780783,0.8931909212283045,4.519,0.211,4.42,0.2,4420.0,200.0,7.0011593E7,3508749.0,413470.0,99.3324432576769,36.18157543391183,?,-1.0
census-poverty-large-missing,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012055E7,6736.0,749.0,677.0,72.0,0.0,90.3871829105474,9.612817089452603,0.0,0.8426190469242015,0.05949308202006565,0.15737744034382503,28.215252861401208,48.46846785491865,1298.6354393475049,367.0388979118582,931.5965414356467,1.7338256867122896,0.4900385819918,1.2437871047204896,942.6737948696082,1.258576495153015,54325.84403687383,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9038718291054739,0.053803732078097195,0.9461962679219028,0.09612817089452604,0.8673434739179153,0.9038718291054739,0.8826098924140483,0.8518655476228116,0.9847927993047936,0.9199049906202026,0.5275110703678686,0.9038718291054739,5.049,0.248,4.9,0.25,4900.0,250.0,7.2477044E7,3508749.0,413470.0,98.79839786381842,36.47085002225182,?,-1.0
census-poverty-large-missing,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012055E7,6736.0,749.0,664.0,85.0,0.0,88.65153538050734,11.348464619492656,0.0,0.8132487357292876,0.06273197098292335,0.16299389358341262,29.751331813340677,50.198200418282745,1298.6354393475049,372.2299730512876,926.4054662962174,1.7338256867122896,0.4969692564102638,1.2368564303020257,936.6822482732783,1.250577100498369,53980.55404610147,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8865153538050734,0.062194143658979746,0.9378058563410203,0.11348464619492657,0.8675849453017459,0.8865153538050734,0.8635396953211093,0.8308122444915919,0.9836624882913978,0.906058033635771,0.49800178485260665,0.8865153538050734,4.382,0.201,4.26,0.2,4260.0,200.0,7.0371322E7,3508749.0,413470.0,99.06542056074767,37.271918113039554,?,-1.0
census-poverty-large-missing,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012055E7,6736.0,749.0,664.0,85.0,0.0,88.65153538050734,11.348464619492656,0.0,0.8151412029105859,0.06353898484156015,0.1621411814037709,30.138001449858393,49.94292033336264,1298.397353577193,373.55613543856543,924.8412181386275,1.7335078151898438,0.49873983369634906,1.2347679814934946,936.0698739318225,1.24975951125744,53944.16561497436,1.0,290.0,0.002178649237472767,1.0,0.9978213507625272,458.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971922640157351,1.0,1.0,0.8865153538050734,0.05583633677395749,0.9441636632260426,0.11348464619492657,0.8524634296739508,0.8865153538050734,0.8675477190249968,0.8303855307377287,0.9847645650210733,0.9094101073885303,0.4972758284618182,0.8865153538050734,5.113,0.253,4.99,0.26,4990.0,260.0,7.2186007E7,3508749.0,413470.0,98.93190921228305,37.49443702714726,?,-1.0
